"region";"næring (SN2007)";"organisasjonsform";"kvartal";"statistikkvariabel";"07165: Konkurser, etter region, næring (SN2007), organisasjonsform, kvartal og statistikkvariabel"
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2020K1";"Konkurser";1024
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2020K2";"Konkurser";858
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2020K3";"Konkurser";719
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2020K4";"Konkurser";865
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2021K1";"Konkurser";697
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2021K2";"Konkurser";719
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2021K3";"Konkurser";536
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2021K4";"Konkurser";699
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2022K1";"Konkurser";751
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2022K2";"Konkurser";714
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2022K3";"Konkurser";698
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2022K4";"Konkurser";825
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2023K1";"Konkurser";1080
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2023K2";"Konkurser";837
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2023K3";"Konkurser";813
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2023K4";"Konkurser";973
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2024K1";"Konkurser";958
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2024K2";"Konkurser";1071
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2024K3";"Konkurser";847
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2024K4";"Konkurser";990
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2025K1";"Konkurser";1012
"0 Hele landet";"01-99 Total";"03 Aksjeselskap (AS)";"2025K2";"Konkurser";974
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2006K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2006K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2006K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2006K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2007K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2007K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2007K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2007K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2008K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2008K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2008K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2008K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2009K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2009K2";"Konkurser";6
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2009K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2009K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2010K1";"Konkurser";3
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2010K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2010K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2010K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2011K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2011K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2011K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2011K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2012K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2012K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2012K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2012K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2013K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2013K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2013K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2013K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2014K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2014K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2014K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2014K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2015K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2015K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2015K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2015K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2016K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2016K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2016K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2016K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2017K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2017K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2017K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2017K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2018K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2018K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2018K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2018K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2019K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2019K2";"Konkurser";2
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2019K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2019K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2020K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2020K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2020K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2020K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2021K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2021K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2021K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2021K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2022K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2022K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2022K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2022K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2023K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2023K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2023K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2023K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2024K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2024K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2024K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2024K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2025K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"04 Allment aksjeselskap (ASA)";"2025K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2006K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2006K2";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2006K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2006K4";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2007K1";"Konkurser";4
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2007K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2007K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2007K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2008K1";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2008K2";"Konkurser";5
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2008K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2008K4";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2009K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2009K2";"Konkurser";4
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2009K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2009K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2010K1";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2010K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2010K3";"Konkurser";4
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2010K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2011K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2011K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2011K3";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2011K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2012K1";"Konkurser";3
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2012K2";"Konkurser";3
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2012K3";"Konkurser";3
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2012K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2013K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2013K2";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2013K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2013K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2014K1";"Konkurser";2
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2014K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2014K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2014K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2015K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2015K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2015K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2015K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2016K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2016K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2016K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2016K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2017K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2017K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2017K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2017K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2018K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2018K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2018K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2018K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2019K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2019K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2019K3";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2019K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2020K1";"Konkurser";1
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2020K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2020K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2020K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2021K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2021K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2021K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2021K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2022K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2022K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2022K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2022K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2023K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2023K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2023K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2023K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2024K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2024K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2024K3";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2024K4";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2025K1";"Konkurser";0
"0 Hele landet";"01-99 Total";"05 Selskap med begrenset ansvar (BA)";"2025K2";"Konkurser";0
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2006K1";"Konkurser";23
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2006K2";"Konkurser";23
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2006K3";"Konkurser";32
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2006K4";"Konkurser";39
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2007K1";"Konkurser";60
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2007K2";"Konkurser";56
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2007K3";"Konkurser";49
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2007K4";"Konkurser";46
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2008K1";"Konkurser";58
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2008K2";"Konkurser";63
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2008K3";"Konkurser";76
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2008K4";"Konkurser";88
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2009K1";"Konkurser";127
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2009K2";"Konkurser";149
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2009K3";"Konkurser";103
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2009K4";"Konkurser";124
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2010K1";"Konkurser";108
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2010K2";"Konkurser";151
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2010K3";"Konkurser";86
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2010K4";"Konkurser";97
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2011K1";"Konkurser";137
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2011K2";"Konkurser";133
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2011K3";"Konkurser";94
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2011K4";"Konkurser";109
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2012K1";"Konkurser";116
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2012K2";"Konkurser";100
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2012K3";"Konkurser";96
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2012K4";"Konkurser";99
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2013K1";"Konkurser";117
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2013K2";"Konkurser";151
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2013K3";"Konkurser";75
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2013K4";"Konkurser";102
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2014K1";"Konkurser";101
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2014K2";"Konkurser";83
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2014K3";"Konkurser";55
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2014K4";"Konkurser";54
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2015K1";"Konkurser";44
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2015K2";"Konkurser";44
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2015K3";"Konkurser";41
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2015K4";"Konkurser";35
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2016K1";"Konkurser";33
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2016K2";"Konkurser";36
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2016K3";"Konkurser";25
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2016K4";"Konkurser";18
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2017K1";"Konkurser";38
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2017K2";"Konkurser";39
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2017K3";"Konkurser";17
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2017K4";"Konkurser";31
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2018K1";"Konkurser";25
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2018K2";"Konkurser";34
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2018K3";"Konkurser";16
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2018K4";"Konkurser";27
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2019K1";"Konkurser";27
"0 Hele landet";"01-99 Total";"NUF Norskregistrert utenlandsk foretak (NUF)";"2019K2";"Konkurser";23
